,TF_motif,time,direction,gene,score,peak,distance
2438,NEUROD1,4,pos,ZHX2,1.3264565299381,chr8-122744754-122745254,-36390.0
2439,NEUROD1,4,pos,ZHX2,1.24775191813399,chr8-122814071-122814571,32927.0
2440,NEUROD1,4,pos,PVT1,0.919342084941147,chr8-127686640-127687140,-107643.0
2441,NEUROD1,4,pos,CHD7,0.919068606418943,chr8-60835866-60836366,157338.0
2442,NEUROD1,4,pos,PAG1,1.08473161142201,chr8-80974324-80974824,137494.0
2443,NEUROD1,4,pos,PAG1,1.02139379229237,chr8-81029648-81030148,82170.0
2444,MITF,4,pos,RFC3,2.15969334775368,chr13-33777140-33777640,-40659.0
2445,MITF,4,pos,GPR39,0.717810672992153,chr2-132584089-132584589,167765.0
2446,MITF,4,pos,DSCAM,1.51159480419322,chr21-40813877-40814377,33012.0
2447,MITF,4,pos,ABCG1,0.954997730398974,chr21-42309575-42310075,110136.0
2448,MITF,4,pos,CAMK2D,1.84373311000175,chr4-113837092-113837592,-75415.0
2449,MITF,4,pos,PAM,0.565362373933297,chr5-102850476-102850976,96745.0
2450,MITF,4,pos,SEMA6A,1.61348662745323,chr5-116410906-116411406,163778.0
2451,MITF,4,pos,SLC1A3,0.758011661056362,chr5-36765829-36766329,159724.0
2452,MITF,4,pos,GLI3,0.909741847638448,chr7-42186122-42186622,51498.0
2453,MITF,4,pos,RUNX1T1,0.70728367441494,chr8-92046007-92046507,57029.0
2454,TFE3,4,pos,SIPA1L2,1.39568826877637,chr1-232570715-232571215,-9407.0
2455,TFE3,4,pos,RGS7,1.46280547504416,chr1-241413413-241413913,-56433.0
2456,TFE3,4,pos,AC099792.1,0.700996557968542,chr1-60746376-60746876,121372.0
2457,TFE3,4,pos,TMEM132B,1.37437528668161,chr12-125128435-125128935,-58151.0
2458,TFE3,4,pos,GPR39,0.717810672992153,chr2-132584089-132584589,167765.0
2459,TFE3,4,pos,ST6GAL1,1.97076453039611,chr3-187029360-187029860,99125.0
2460,TFE3,4,pos,CAMK2D,1.84373311000175,chr4-113837092-113837592,-75415.0
2461,TFE3,4,pos,PAM,0.606565163287537,chr5-102655198-102655698,-98533.0
2462,TFE3,4,pos,PAM,0.798464185256545,chr5-102830487-102830987,76756.0
2463,TFE3,4,pos,PAM,0.565362373933297,chr5-102850476-102850976,96745.0
2464,TFE3,4,pos,GLI3,0.909741847638448,chr7-42186122-42186622,51498.0
2465,TFE3,4,pos,C8orf34,0.913854451704754,chr8-68447300-68447800,116828.0
2466,MYB,4,pos,GUCY1A2,1.36628378717212,chr11-107203741-107204241,-185467.0
2467,MYB,4,pos,SMOC1,0.739183246283421,chr14-69685682-69686182,-168199.0
2468,MYB,4,pos,SMOC1,0.614623547100573,chr14-69841562-69842062,-12319.0
2469,MYB,4,pos,CA12,1.29846407277644,chr15-63463500-63464000,-81589.0
2470,MYB,4,pos,ZNF423,0.834092830242462,chr16-49738714-49739214,118955.0
2471,MYB,4,pos,GAREM1,1.00588289626067,chr18-32628631-32629131,-158397.0
2472,MYB,4,pos,GPR39,0.717810672992153,chr2-132584089-132584589,167765.0
2473,MYB,4,pos,DSCAM,0.603642487771113,chr21-40841847-40842347,5042.0
2474,MYB,4,pos,MPPED1,0.930036203171143,chr22-43481159-43481659,70213.0
2475,MYB,4,pos,NDST3,0.723047265387892,chr4-117874229-117874729,-159139.0
2476,MYB,4,pos,PAM,0.955404822576992,chr5-102583731-102584231,-170000.0
2477,MYB,4,pos,RAB3C,2.0857774540031,chr5-58738166-58738666,156195.0
2478,MYB,4,pos,MCTP1,1.25281297703757,chr5-95307886-95308386,-23561.0
2479,MYB,4,pos,EPM2A,0.49066591746558,chr6-145875596-145876096,-139823.0
2480,TFEC,4,pos,RFC3,2.15969334775368,chr13-33777140-33777640,-40659.0
2481,TFEC,4,pos,ABCG1,0.954997730398974,chr21-42309575-42310075,110136.0
2482,TFEC,4,pos,ST6GAL1,1.97076453039611,chr3-187029360-187029860,99125.0
2483,TFEC,4,pos,CAMK2D,1.84373311000175,chr4-113837092-113837592,-75415.0
2484,TFEC,4,pos,SEMA6A,1.61348662745323,chr5-116410906-116411406,163778.0
2485,TFEC,4,pos,SLC1A3,0.758011661056362,chr5-36765829-36766329,159724.0
2486,TFEC,4,pos,GLI3,0.909741847638448,chr7-42186122-42186622,51498.0
2487,TFEC,4,pos,TRPS1,2.13768082499233,chr8-115771126-115771626,38297.0
2488,TFEC,4,pos,C8orf34,0.913854451704754,chr8-68447300-68447800,116828.0
2489,TFEC,4,pos,PAG1,1.08473161142201,chr8-80974324-80974824,137494.0
2490,TFEC,4,pos,RUNX1T1,0.70728367441494,chr8-92046007-92046507,57029.0
2491,POU4F3,4,pos,GUCY1A2,1.07774522376803,chr11-106898106-106898606,120168.0
2492,POU4F3,4,pos,APOLD1,0.93111238591167,chr12-12737050-12737550,11383.0
2493,POU4F3,4,pos,NELL2,0.949456270761816,chr12-44851361-44851861,70237.0
2494,POU4F3,4,pos,GRIP1,1.21641242930733,chr12-66762744-66763244,41192.0
2495,POU4F3,4,pos,GRIP1,2.32087571575686,chr12-66808593-66809093,-4657.0
2496,POU4F3,4,pos,TMTC2,1.65648900546115,chr12-82866246-82866746,179616.0
2497,POU4F3,4,pos,GPC6,0.958291101240156,chr13-93272486-93272986,45894.0
2498,POU4F3,4,pos,SCN2A,0.818019323041045,chr2-165128468-165128968,-66275.0
2499,POU4F3,4,pos,PLCB4,0.941246795611626,chr20-9108202-9108702,39689.0
2500,POU4F3,4,pos,DSCAM,1.51159480419322,chr21-40813877-40814377,33012.0
2501,POU4F3,4,pos,CHL1,1.04866053882005,chr3-157906-158406,-38440.0
2502,POU4F3,4,pos,PRSS12,0.867551097299818,chr4-118400166-118400666,-47413.0
2503,POU4F3,4,pos,PAM,0.955404822576992,chr5-102583731-102584231,-170000.0
2504,POU4F3,4,pos,FBXL7,2.9290348857208,chr5-15442403-15442903,-57543.0
2505,POU4F3,4,pos,ELMO1,0.605792710929174,chr7-37580435-37580935,-131436.0
2506,POU4F3,4,pos,ZHX2,1.3264565299381,chr8-122744754-122745254,-36390.0
2507,POU4F3,4,pos,ZHX2,1.01662996322285,chr8-122906234-122906734,125090.0
2508,TGIF2,4,pos,SRM,0.930656539358874,chr1-11132232-11132732,-72458.0
2509,TGIF2,4,pos,GRAMD1B,0.63008384159242,chr11-123450589-123451089,92411.0
2510,TGIF2,4,pos,APOLD1,0.93111238591167,chr12-12737050-12737550,11383.0
2511,TGIF2,4,pos,CA12,1.29846407277644,chr15-63463500-63464000,-81589.0
2512,TGIF2,4,pos,GAREM1,1.00588289626067,chr18-32628631-32629131,-158397.0
2513,TGIF2,4,pos,DSCAM,1.01282145894099,chr21-40766373-40766873,80516.0
2514,TGIF2,4,pos,DSCAM,1.51159480419322,chr21-40813877-40814377,33012.0
2515,TGIF2,4,pos,MAGI1,0.68770503028589,chr3-66017099-66017599,21485.0
2516,TGIF2,4,pos,LIMCH1,0.623800521241353,chr4-41552180-41552680,192823.0
2517,TGIF2,4,pos,SLC1A3,1.10924137468838,chr5-36741145-36741645,135040.0
2518,TGIF2,4,pos,ELMO1,0.644888097035252,chr7-37272963-37273463,176036.0
2519,TGIF2,4,pos,ELMO1,1.04421680999394,chr7-37399899-37400399,49100.0
2520,TGIF2,4,pos,GLI3,1.14774368730014,chr7-42168663-42169163,68957.0
2521,TGIF2,4,pos,GLI3,1.78460544968101,chr7-42205211-42205711,32409.0
2522,TGIF2,4,pos,ZHX2,1.24775191813399,chr8-122814071-122814571,32927.0
2523,TGIF2,4,pos,PAG1,1.08473161142201,chr8-80974324-80974824,137494.0
2524,TGIF2,4,pos,RUNX1T1,1.14072069943753,chr8-92283390-92283890,-180354.0
2525,USF1,4,pos,AC099792.1,0.700996557968542,chr1-60746376-60746876,121372.0
2526,USF1,4,pos,TMEM132B,1.37437528668161,chr12-125128435-125128935,-58151.0
2527,USF1,4,pos,MYO16,0.982271521740529,chr13-108562578-108563078,-33324.0
2528,USF1,4,pos,RFC3,2.15969334775368,chr13-33777140-33777640,-40659.0
2529,USF1,4,pos,GPR39,0.717810672992153,chr2-132584089-132584589,167765.0
2530,USF1,4,pos,EPHA4,1.12515295264436,chr2-221527808-221528308,46144.0
2531,USF1,4,pos,DSCAM,1.51159480419322,chr21-40813877-40814377,33012.0
2532,USF1,4,pos,ST6GAL1,1.97076453039611,chr3-187029360-187029860,99125.0
2533,USF1,4,pos,CAMK2D,1.84373311000175,chr4-113837092-113837592,-75415.0
2534,USF1,4,pos,PAM,0.798464185256545,chr5-102830487-102830987,76756.0
2535,USF1,4,pos,PAM,0.565362373933297,chr5-102850476-102850976,96745.0
2536,USF1,4,pos,SEMA6A,1.61348662745323,chr5-116410906-116411406,163778.0
2537,USF1,4,pos,RAB3C,1.2146016141005,chr5-58773140-58773640,191169.0
2538,USF1,4,pos,GLI3,0.909741847638448,chr7-42186122-42186622,51498.0
2539,USF1,4,pos,C8orf34,0.913854451704754,chr8-68447300-68447800,116828.0
2540,E2F2,4,pos,MYO16,0.982271521740529,chr13-108562578-108563078,-33324.0
2541,E2F2,4,pos,EPHA4,1.12515295264436,chr2-221527808-221528308,46144.0
2542,E2F2,4,pos,PAM,0.582055836578959,chr5-102836844-102837344,83113.0
2543,E2F2,4,pos,SGK1,0.822310642246672,chr6-134421261-134421761,-103399.0
2544,E2F2,4,pos,PAG1,1.03392426109853,chr8-81021881-81022381,89937.0
2545,E2F2,4,pos,RUNX1T1,0.862275789216169,chr8-92280528-92281028,-177492.0
2546,E2F2,4,pos,RUNX1T1,1.14072069943753,chr8-92283390-92283890,-180354.0
2547,EVX1,4,pos,GUCY1A2,1.33469066347407,chr11-106939083-106939583,79191.0
2548,EVX1,4,pos,TMEM132B,1.32717199976012,chr12-125105754-125106254,-80832.0
2549,EVX1,4,pos,RFC3,1.86355845393448,chr13-33914252-33914752,96453.0
2550,EVX1,4,pos,GPR39,0.717810672992153,chr2-132584089-132584589,167765.0
2551,EVX1,4,pos,CAMK2D,1.84373311000175,chr4-113837092-113837592,-75415.0
2552,EVX1,4,pos,PAM,0.861943296284189,chr5-102711374-102711874,-42357.0
2553,EVX1,4,pos,TENM2,1.8288241941141,chr5-167247806-167248306,-36743.0
2554,EVX1,4,pos,MCTP1,1.25281297703757,chr5-95307886-95308386,-23561.0
2555,EVX1,4,pos,ELMO1,0.56762518159287,chr7-37540848-37541348,-91849.0
2556,EVX1,4,pos,RUNX1T1,0.862275789216169,chr8-92280528-92281028,-177492.0
2557,PKNOX2,4,pos,SRM,0.930656539358874,chr1-11132232-11132732,-72458.0
2558,PKNOX2,4,pos,EFCAB2,1.21816118696773,chr1-244796736-244797236,-172719.0
2559,PKNOX2,4,pos,GRAMD1B,0.63008384159242,chr11-123450589-123451089,92411.0
2560,PKNOX2,4,pos,APOLD1,0.852093429059117,chr12-12558845-12559345,-166822.0
2561,PKNOX2,4,pos,APOLD1,0.93111238591167,chr12-12737050-12737550,11383.0
2562,PKNOX2,4,pos,GRIP1,1.41303147577984,chr12-66734041-66734541,69895.0
2563,PKNOX2,4,pos,CA12,1.29846407277644,chr15-63463500-63464000,-81589.0
2564,PKNOX2,4,pos,GAREM1,1.00588289626067,chr18-32628631-32629131,-158397.0
2565,PKNOX2,4,pos,MAGI1,0.68770503028589,chr3-66017099-66017599,21485.0
2566,PKNOX2,4,pos,LIMCH1,0.623800521241353,chr4-41552180-41552680,192823.0
2567,PKNOX2,4,pos,SLC1A3,1.10924137468838,chr5-36741145-36741645,135040.0
2568,PKNOX2,4,pos,ELMO1,0.644888097035252,chr7-37272963-37273463,176036.0
2569,PKNOX2,4,pos,ELMO1,1.04421680999394,chr7-37399899-37400399,49100.0
2570,PKNOX2,4,pos,GLI3,0.757505374021094,chr7-42125181-42125681,112439.0
2571,PKNOX2,4,pos,GLI3,1.14774368730014,chr7-42168663-42169163,68957.0
2572,PKNOX2,4,pos,GLI3,1.78460544968101,chr7-42205211-42205711,32409.0
2573,PKNOX2,4,pos,ZHX2,1.24775191813399,chr8-122814071-122814571,32927.0
2574,PKNOX2,4,pos,PAG1,1.08473161142201,chr8-80974324-80974824,137494.0
2575,PKNOX2,4,pos,RUNX1T1,1.14072069943753,chr8-92283390-92283890,-180354.0
2576,RARA(var.2),4,pos,AC099792.1,1.34047834442678,chr1-61011511-61012011,-143763.0
2577,RARA(var.2),4,pos,TMEM132B,1.03266459720796,chr12-125185995-125186495,-591.0
2578,RARA(var.2),4,pos,APOLD1,0.932231809426529,chr12-12704536-12705036,-21131.0
2579,RARA(var.2),4,pos,APOLD1,0.93111238591167,chr12-12737050-12737550,11383.0
2580,RARA(var.2),4,pos,SMOC1,0.739183246283421,chr14-69685682-69686182,-168199.0
2581,RARA(var.2),4,pos,SMOC1,1.10872958174932,chr14-69812600-69813100,-41281.0
2582,RARA(var.2),4,pos,ZNF423,2.14476911829615,chr16-49742376-49742876,115293.0
2583,RARA(var.2),4,pos,DSCAM,0.603642487771113,chr21-40841847-40842347,5042.0
2584,RARA(var.2),4,pos,SEMA6A,1.61348662745323,chr5-116410906-116411406,163778.0
2585,RARA(var.2),4,pos,SLC1A3,0.772964522820145,chr5-36652948-36653448,46843.0
2586,RARA(var.2),4,pos,PTK7,0.642737521283088,chr6-43121474-43121974,45456.0
2587,RARA(var.2),4,pos,ELMO1,0.56762518159287,chr7-37540848-37541348,-91849.0
2588,RARA(var.2),4,pos,GLI3,1.78460544968101,chr7-42205211-42205711,32409.0
2589,RARA(var.2),4,pos,ZHX2,1.3264565299381,chr8-122744754-122745254,-36390.0
2590,NR1A4::RXRA,4,pos,SRM,0.930656539358874,chr1-11132232-11132732,-72458.0
2591,NR1A4::RXRA,4,pos,GUCY1A2,0.832618109913629,chr11-106950463-106950963,67811.0
2592,NR1A4::RXRA,4,pos,ASCL1,1.90241286604525,chr12-103044128-103044628,86692.0
2593,NR1A4::RXRA,4,pos,TMEM132B,1.37437528668161,chr12-125128435-125128935,-58151.0
2594,NR1A4::RXRA,4,pos,APOLD1,0.932231809426529,chr12-12704536-12705036,-21131.0
2595,NR1A4::RXRA,4,pos,APOLD1,0.93111238591167,chr12-12737050-12737550,11383.0
2596,NR1A4::RXRA,4,pos,GRIP1,1.41303147577984,chr12-66734041-66734541,69895.0
2597,NR1A4::RXRA,4,pos,CA12,1.29846407277644,chr15-63463500-63464000,-81589.0
2598,NR1A4::RXRA,4,pos,PAM,1.60853082171203,chr5-102795791-102796291,42060.0
2599,NR1A4::RXRA,4,pos,HSPB1,0.725370291862789,chr7-76294628-76295128,-7666.0
2600,NR1A4::RXRA,4,pos,RUNX1T1,1.14072069943753,chr8-92283390-92283890,-180354.0
2601,YY2,5,pos,CUX2,1.0223878318133,chr12-110930560-110931060,-103214.0
2602,YY2,5,pos,CUX2,0.598686980891519,chr12-111025448-111025948,-8326.0
2603,YY2,5,pos,SMOC1,0.875597978519918,chr14-69767564-69768064,-86317.0
2604,YY2,5,pos,DTNB,0.954807495687304,chr2-25618600-25619100,54797.0
2605,YY2,5,pos,FBXL7,1.21354033190778,chr5-15531859-15532359,31913.0
2606,YY2,5,pos,IQGAP2,1.4775576771912,chr5-76490286-76490786,87287.0
2607,YY2,5,pos,HSPA1B,1.20301667678507,chr6-31680649-31681149,-146836.0
2608,YY2,5,pos,ITGB8,0.953750700072459,chr7-20510797-20511297,180345.0
2609,YY2,5,pos,GLI3,1.0384333863023,chr7-42080615-42081115,157005.0
2610,YY2,5,pos,SYBU,1.41865049117897,chr8-109808958-109809458,-117417.0
2611,EGR4,5,pos,MIR137HG,0.796034737814713,chr1-97920782-97921282,128831.0
2612,EGR4,5,pos,PLCE1,2.72563014774806,chr10-94035978-94036478,5416.0
2613,EGR4,5,pos,CUX2,1.0223878318133,chr12-110930560-110931060,-103214.0
2614,EGR4,5,pos,GRIP1,2.01574907998439,chr12-66897250-66897750,-93314.0
2615,EGR4,5,pos,AC027288.3,1.26359219058027,chr12-79690239-79690739,-187093.0
2616,EGR4,5,pos,CRADD,0.866773699063435,chr12-93713973-93714473,36848.0
2617,EGR4,5,pos,ATP8A2,1.17806904452753,chr13-25292253-25292753,-79568.0
2618,EGR4,5,pos,ATP8A2,0.765121355952225,chr13-25495290-25495790,123469.0
2619,EGR4,5,pos,FLRT2,0.738087619562032,chr14-85602252-85602752,72358.0
2620,EGR4,5,pos,FLRT2,1.65838819382681,chr14-85604585-85605085,74691.0
2621,EGR4,5,pos,ZFHX3,1.15611679955726,chr16-73036095-73036595,108102.0
2622,EGR4,5,pos,CACNA1A,1.21808318235175,chr19-13774686-13775186,-141911.0
2623,EGR4,5,pos,DTNB,0.76294966617015,chr2-25539120-25539620,134277.0
2624,EGR4,5,pos,DTNB,0.821923477153612,chr2-25835879-25836379,-162482.0
2625,EGR4,5,pos,DTNB,0.668300852967172,chr2-25856977-25857477,-183580.0
2626,EGR4,5,pos,DSCAM,1.29570181968482,chr21-40923488-40923988,-76599.0
2627,EGR4,5,pos,GRID2,1.16426314088076,chr4-92346894-92347394,43522.0
2628,EGR4,5,pos,EPB41L4A,0.807742100559516,chr5-112259352-112259852,159714.0
2629,EGR4,5,pos,HSPA1B,1.81870794282613,chr6-31730075-31730575,-97410.0
2630,EGR4,5,pos,ZHX2,1.32519401256437,chr8-122831710-122832210,50566.0
2631,EGR4,5,pos,CHD7,1.44570839975665,chr8-60653384-60653884,-25144.0
2632,MYB,5,pos,GRIP1,2.01574907998439,chr12-66897250-66897750,-93314.0
2633,MYB,5,pos,CRADD,0.8334543580371,chr12-93767177-93767677,90052.0
2634,MYB,5,pos,ATP8A2,1.17806904452753,chr13-25292253-25292753,-79568.0
2635,MYB,5,pos,SMOC1,0.692359141872424,chr14-69687583-69688083,-166298.0
2636,MYB,5,pos,SMOC1,1.40476037768031,chr14-69953494-69953994,99613.0
2637,MYB,5,pos,FLRT2,0.897669698218535,chr14-85334882-85335382,-195012.0
2638,MYB,5,pos,GPR39,0.920431151215653,chr2-132385606-132386106,-30718.0
2639,MYB,5,pos,DTNB,0.629065058607906,chr2-25815406-25815906,-142009.0
2640,MYB,5,pos,PLCB4,1.40910573921566,chr20-9159437-9159937,90924.0
2641,MYB,5,pos,PRSS12,0.896198710786082,chr4-118224128-118224628,128625.0
2642,MYB,5,pos,PRSS12,1.00073198594108,chr4-118353636-118354136,-883.0
2643,MYB,5,pos,SLC1A3,1.17619936969969,chr5-36626326-36626826,20221.0
2644,MYB,5,pos,NCALD,1.32063092956492,chr8-101940330-101940830,184327.0
2645,NR3C2,5,pos,ITPRIP,1.96911138761485,chr10-104419892-104420392,-81738.0
2646,NR3C2,5,pos,SMOC1,1.40476037768031,chr14-69953494-69953994,99613.0
2647,NR3C2,5,pos,SMOC1,0.87053219489559,chr14-69956956-69957456,103075.0
2648,NR3C2,5,pos,SMOC1,1.13708611827487,chr14-69977251-69977751,123370.0
2649,NR3C2,5,pos,DTNB,0.954807495687304,chr2-25618600-25619100,54797.0
2650,NR3C2,5,pos,GAB1,0.923634092776095,chr4-143406503-143407003,69991.0
2651,NR3C2,5,pos,FBXL7,1.58146568771831,chr5-15421167-15421667,-78779.0
2652,NR3C2,5,pos,NCALD,0.580788551871194,chr8-101968809-101969309,155848.0
2653,NR3C2,5,pos,RGS20,0.876006253970613,chr8-53898571-53899071,47013.0
2654,NR3C2,5,pos,CHD7,1.19330123256576,chr8-60821753-60822253,143225.0
2655,RORA,5,pos,ITPRIP,1.96911138761485,chr10-104419892-104420392,-81738.0
2656,RORA,5,pos,PLCE1,2.72563014774806,chr10-94035978-94036478,5416.0
2657,RORA,5,pos,GRIP1,0.874199696022182,chr12-66876739-66877239,-72803.0
2658,RORA,5,pos,GRIP1,2.01574907998439,chr12-66897250-66897750,-93314.0
2659,RORA,5,pos,SMOC1,0.72028796458281,chr14-69990378-69990878,136497.0
2660,RORA,5,pos,FLRT2,0.897669698218535,chr14-85334882-85335382,-195012.0
2661,RORA,5,pos,FLRT2,0.805125862477261,chr14-85535220-85535720,5326.0
2662,RORA,5,pos,CCBE1,0.686122563616946,chr18-59752579-59753079,-55449.0
2663,RORA,5,pos,DTNB,0.668300852967172,chr2-25856977-25857477,-183580.0
2664,RORA,5,pos,FBXL7,1.58146568771831,chr5-15421167-15421667,-78779.0
2665,RORA,5,pos,DYNC1I1,0.612733609799364,chr7-95734724-95735224,-37532.0
2666,SCRT2,5,pos,MIR137HG,1.02012271916274,chr1-97930346-97930846,119267.0
2667,SCRT2,5,pos,MIR137HG,0.804890339684446,chr1-98104392-98104892,-54779.0
2668,SCRT2,5,pos,PLCE1,0.814308167898159,chr10-94017243-94017743,-13319.0
2669,SCRT2,5,pos,PLCE1,1.05767179455495,chr10-94134623-94135123,104061.0
2670,SCRT2,5,pos,GRAMD1B,0.904177588685345,chr11-123159206-123159706,-198972.0
2671,SCRT2,5,pos,FLRT2,0.897669698218535,chr14-85334882-85335382,-195012.0
2672,SCRT2,5,pos,FLRT2,0.929581114494139,chr14-85607504-85608004,77610.0
2673,SCRT2,5,pos,EPB41L4A,0.807742100559516,chr5-112259352-112259852,159714.0
2674,SCRT2,5,pos,GLI3,0.666909818354428,chr7-42097107-42097607,140513.0
2675,SCRT2,5,pos,SYBU,1.46692156901881,chr8-109814048-109814548,-122507.0
2676,SCRT2,5,pos,DLGAP2,0.83333460499125,chr8-674111-674611,-63235.0
2677,SCRT2,5,pos,PAG1,1.9246646749418,chr8-80925242-80925742,186576.0
2678,SCRT2,5,pos,GABBR2,1.32463349456294,chr9-98775777-98776277,-66830.0
2679,MXI1,5,pos,GRAMD1B,0.904177588685345,chr11-123159206-123159706,-198972.0
2680,MXI1,5,pos,CUX2,1.0223878318133,chr12-110930560-110931060,-103214.0
2681,MXI1,5,pos,CUX2,0.594405157300875,chr12-110965450-110965950,-68324.0
2682,MXI1,5,pos,TMEM132B,1.35182799588486,chr12-125344276-125344776,157690.0
2683,MXI1,5,pos,EPS8,0.988023489292637,chr12-15688244-15688744,193835.0
2684,MXI1,5,pos,RBFOX3,1.49089124024177,chr17-79362895-79363395,153003.0
2685,MXI1,5,pos,RBFOX3,1.24181752650694,chr17-79581550-79582050,-65652.0
2686,MXI1,5,pos,IQGAP2,1.06604809614566,chr5-76479218-76479718,76219.0
2687,MXI1,5,pos,IQGAP2,0.889705019182438,chr5-76544258-76544758,141259.0
2688,MXI1,5,pos,ITGB8,0.953750700072459,chr7-20510797-20511297,180345.0
2689,MXI1,5,pos,SYBU,1.13821789594618,chr8-109577199-109577699,114342.0
2690,MXI1,5,pos,SYBU,1.46692156901881,chr8-109814048-109814548,-122507.0
2691,MXI1,5,pos,CHD7,1.19330123256576,chr8-60821753-60822253,143225.0
2692,TFEB,5,pos,PLCE1,0.697924620079452,chr10-94085612-94086112,55050.0
2693,TFEB,5,pos,CUX2,0.594405157300875,chr12-110965450-110965950,-68324.0
2694,TFEB,5,pos,SMOC1,0.712301339016452,chr14-69997797-69998297,143916.0
2695,TFEB,5,pos,CA12,2.18114022710834,chr15-63334839-63335339,47072.0
2696,TFEB,5,pos,RBFOX3,1.49089124024177,chr17-79362895-79363395,153003.0
2697,TFEB,5,pos,CAMK2D,1.46251753749826,chr4-113811245-113811745,-49568.0
2698,TFEB,5,pos,FBXL7,1.58146568771831,chr5-15421167-15421667,-78779.0
2699,TFEB,5,pos,FBXL7,1.21354033190778,chr5-15531859-15532359,31913.0
2700,TFEB,5,pos,GLI3,1.0384333863023,chr7-42080615-42081115,157005.0
2701,TFEB,5,pos,RGS20,0.876006253970613,chr8-53898571-53899071,47013.0
2702,SNAI2,5,pos,MIR137HG,0.804890339684446,chr1-98104392-98104892,-54779.0
2703,SNAI2,5,pos,GRAMD1B,0.904177588685345,chr11-123159206-123159706,-198972.0
2704,SNAI2,5,pos,GRAMD1B,0.591585322444901,chr11-123285202-123285702,-72976.0
2705,SNAI2,5,pos,CUX2,0.598686980891519,chr12-111025448-111025948,-8326.0
2706,SNAI2,5,pos,GRIP1,0.874199696022182,chr12-66876739-66877239,-72803.0
2707,SNAI2,5,pos,AC027288.3,1.26359219058027,chr12-79690239-79690739,-187093.0
2708,SNAI2,5,pos,SMOC1,1.13708611827487,chr14-69977251-69977751,123370.0
2709,SNAI2,5,pos,RBFOX3,1.49089124024177,chr17-79362895-79363395,153003.0
2710,SNAI2,5,pos,RBFOX3,1.24181752650694,chr17-79581550-79582050,-65652.0
2711,SNAI2,5,pos,DTNB,0.954807495687304,chr2-25618600-25619100,54797.0
2712,SNAI2,5,pos,PRSS12,0.681327255508065,chr4-118360264-118360764,-7511.0
2713,SNAI2,5,pos,GRID2,0.757994374319039,chr4-92497065-92497565,193693.0
2714,SNAI2,5,pos,PAM,1.1713250456457,chr5-102658887-102659387,-94844.0
2715,SNAI2,5,pos,IQGAP2,0.60571117286409,chr5-76403738-76404238,739.0
2716,SNAI2,5,pos,HSPA1B,1.20301667678507,chr6-31680649-31681149,-146836.0
2717,SNAI2,5,pos,HSPA1B,1.28690694227507,chr6-31712247-31712747,-115238.0
2718,SNAI2,5,pos,HSPA1B,2.81862322642252,chr6-31780687-31781187,-46798.0
2719,SNAI2,5,pos,PLXNA4,0.834345436596138,chr7-132575027-132575527,73411.0
2720,SNAI2,5,pos,NCALD,0.580788551871194,chr8-101968809-101969309,155848.0
2721,SNAI2,5,pos,SYBU,1.13821789594618,chr8-109577199-109577699,114342.0
2722,SNAI2,5,pos,SYBU,0.836245704649214,chr8-109578748-109579248,112793.0
2723,SNAI2,5,pos,PAG1,1.9246646749418,chr8-80925242-80925742,186576.0
2724,SNAI2,5,pos,GABBR2,1.32463349456294,chr9-98775777-98776277,-66830.0
2725,MYCN,5,pos,SRM,0.800065263226406,chr1-10962395-10962895,97379.0
2726,MYCN,5,pos,GRAMD1B,0.904177588685345,chr11-123159206-123159706,-198972.0
2727,MYCN,5,pos,CUX2,1.0223878318133,chr12-110930560-110931060,-103214.0
2728,MYCN,5,pos,CUX2,0.594405157300875,chr12-110965450-110965950,-68324.0
2729,MYCN,5,pos,RBFOX3,1.49089124024177,chr17-79362895-79363395,153003.0
2730,MYCN,5,pos,DTNB,0.668300852967172,chr2-25856977-25857477,-183580.0
2731,MYCN,5,pos,PAM,1.09434005388033,chr5-102666107-102666607,-87624.0
2732,MYCN,5,pos,IQGAP2,0.889705019182438,chr5-76544258-76544758,141259.0
2733,MYCN,5,pos,ITGB8,0.953750700072459,chr7-20510797-20511297,180345.0
2734,MYCN,5,pos,SYBU,1.46692156901881,chr8-109814048-109814548,-122507.0
2735,MYCN,5,pos,CHD7,1.19330123256576,chr8-60821753-60822253,143225.0
2736,NR3C1,5,pos,ITPRIP,1.96911138761485,chr10-104419892-104420392,-81738.0
2737,NR3C1,5,pos,SMOC1,1.40476037768031,chr14-69953494-69953994,99613.0
2738,NR3C1,5,pos,SMOC1,0.87053219489559,chr14-69956956-69957456,103075.0
2739,NR3C1,5,pos,SMOC1,1.13708611827487,chr14-69977251-69977751,123370.0
2740,NR3C1,5,pos,DTNB,0.954807495687304,chr2-25618600-25619100,54797.0
2741,NR3C1,5,pos,FBXL7,1.58146568771831,chr5-15421167-15421667,-78779.0
2742,NR3C1,5,pos,NCALD,0.580788551871194,chr8-101968809-101969309,155848.0
